# Constructed from biom file
OTU ID	sample-3	sample-20	sample-18	sample-8	sample-11	sample-14	sample-2	sample-22	sample-27	sample-25	sample-10	sample-26	sample-17	sample-29	sample-28	sample-13	sample-9	sample-15	sample-16	sample-12	sample-1	sample-5	sample-23	sample-21	sample-4	sample-19	sample-7	sample-6	sample-24
0e0d51fceba2f2ec5c237e7c62ef450c	0.0	46.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3bc57334c13a06e54cdf08a07c08e7d0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29aca64b3e7a32337a902c55a7a0d73f	0.0	38.0	5.0	0.0	0.0	0.0	0.0	51.0	16.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	30.0
895a76091fc8a2d6b3222b0dd5b3d37d	0.0	31.0	22.0	0.0	0.0	0.0	0.0	62.0	0.0	0.0	0.0	14.0	0.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0
67e8b621c01d996fff2704ee38f61b29	0.0	30.0	5.0	725.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	994.0	4.0	0.0	0.0	0.0	28.0	0.0	83.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e5bfb23e3a1ca6d7f41be7d9452d5bc8	0.0	29.0	495.0	0.0	0.0	0.0	0.0	57.0	525.0	0.0	0.0	401.0	0.0	292.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	223.0
fde1db95cbe9917dc5b34a0b7ce854a4	0.0	28.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
e7c327195924f1dcca11fc0f079366c0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6e665598f01e91a63ba5d65dd4d90052	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1902abbfa04bef744afc8f03f9465c28	0.0	17.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6e209f9caa5533eafb84591bcf70683f	0.0	16.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21aca84384707edc99da1831e17217fb	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2e78cf679e9ff29c825f9819cfef344e	0.0	16.0	23.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	139.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	852.0	8.0
10cdaf2c2771b0b9dfd22ff228a43436	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a9ecde1dc02c759764f543d9fc131116	0.0	12.0	0.0	1879.0	0.0	173.0	2.0	5.0	0.0	2.0	0.0	0.0	345.0	0.0	0.0	106.0	0.0	3.0	178.0	84.0	0.0	0.0	0.0	7.0	0.0	1.0	0.0	1.0	0.0
3c3d165b283b63e30b6c4ed1fecb5367	0.0	12.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ff1819586f7fa5333728e2837291d372	0.0	12.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3bfe5bb0198f03bdb11d98710549cd7c	0.0	11.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bde0b09c9bd72ad9ccf69349d3d1e0a2	0.0	11.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3ea9329aefdaaab7273287063751c35d	0.0	10.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e53cb5b73442c8e181daf376994674c3	0.0	10.0	28.0	0.0	0.0	0.0	0.0	10.0	103.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94.0	3.0
9c324ba59213c35a4e77e8c01e0cecba	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
92b86c6beb0bca705f2568b96d384bf4	0.0	10.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ad4964a0002c5743f334357157004891	0.0	9.0	10.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	7.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0
2d347beef33a86a8203c1f7c5cd6aebe	0.0	8.0	3.0	16.0	0.0	12.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	48.0	0.0	0.0	16.0	29.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	2.0	3.0
8549380e8c6a13bec86ee05c4b889dee	0.0	7.0	113.0	0.0	0.0	0.0	0.0	20.0	36.0	0.0	0.0	231.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.0
87fe424047d1fe5f0d96137d013eb704	0.0	6.0	15.0	1836.0	0.0	2237.0	0.0	2.0	6.0	2.0	0.0	10.0	697.0	15.0	0.0	3572.0	0.0	102.0	1552.0	1501.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	55.0	8.0
fbc4b8aaf496cf635441833ea8886b33	0.0	6.0	1.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8f8eb32791a7b6d2971d28b04eb729d8	0.0	5.0	0.0	0.0	0.0	0.0	0.0	6.0	17.0	0.0	0.0	61.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0
5a7768487d17813044f3860d1f5fc050	0.0	5.0	0.0	0.0	0.0	0.0	0.0	27.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cb62a387f6bbe062c9aa35fc9bb618b0	0.0	5.0	3.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
0c1cee8d782244da4076f87fcf0d18cf	0.0	5.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7a16f39f3e2895eaedf6aef1ce1e361e	0.0	5.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1fc683b8e937f2091aba6b90bdefd3b1	0.0	4.0	15.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	10.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	15.0
4040b5ca6229aa59143c066aaf0635f0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	4.0	3.0	0.0	0.0	20.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
b0d568f6f52929192548da4f23d9e9ff	0.0	4.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
a2f6ea10a58f9ea442ab74e8e5241982	0.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
661a41e3247f1c28dd7f9063976d7fa4	0.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c7f0b986bf44487deb94234b97accb87	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
7e89b781f6954fd01517156d2a5e7a3e	0.0	4.0	3.0	2.0	0.0	0.0	0.0	2259.0	38.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	17.0
76b9b8221c99b7be4569e8dee30bc31a	0.0	3.0	0.0	14.0	0.0	12.0	0.0	0.0	2.0	0.0	0.0	0.0	6.0	0.0	0.0	15.0	0.0	0.0	1.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
03ad1c8decf2cc20fc7dcaaa425b5674	0.0	3.0	0.0	0.0	0.0	0.0	0.0	15.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
8e1ae4e9fa7d2144a9c8e88c87bca425	0.0	3.0	0.0	5.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0
096853dcc53a83bc35eff7a4def323c3	0.0	3.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9e0bf6a3ddf7675aa9fe2e2733bc9273	0.0	3.0	0.0	0.0	0.0	0.0	0.0	20.0	3.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b5ee10e73df05118e310ac6dca746b81	0.0	2.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24d88376661f56cca7e2696c763ca1ef	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0
3c468d0fd87c4b60a432fe14dcf16e33	0.0	2.0	2.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0573ba7433f16d579855d8ea6a21a7df	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
de9e88656fe303dfa4df879975f9945c	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
99211392ac8a5a839e8d7507c1ebdb84	0.0	2.0	0.0	74.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
0017582c076fab64e09513b7c59e41f1	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	7.0
62b07fc013ed7d38798834f70d0410be	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	83.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
d1895853829c9d2327e7c2815cfabf32	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0
60ac219125a4210ce79830957539d88a	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9525f40e1703c28f583bbc1eedb2856d	0.0	1.0	0.0	0.0	0.0	68.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
88a17152c65d00d713171df507042b68	0.0	0.0	260.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	130.0	0.0	258.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0
255cc772627257ce16c33e06a42b2a0d	0.0	0.0	163.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
db4c9e102665c0048dd89f02c80ac265	0.0	0.0	157.0	0.0	0.0	0.0	0.0	28.0	175.0	0.0	0.0	57.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0
730484185e2ad571f38e4fc719b050ae	0.0	0.0	105.0	0.0	0.0	0.0	0.0	4.0	183.0	0.0	0.0	198.0	0.0	233.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	159.0
2cacc6c5781b8468adc427fb9518959a	0.0	0.0	99.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.0	101.0
27a63aebe3fb816b34e38da12897af07	0.0	0.0	61.0	0.0	0.0	0.0	0.0	1.0	68.0	0.0	0.0	211.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1898.0	57.0
8ed50cbc86e5478ad14f6635bdea63c8	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	95.0
d785e26731d1eabec8f4b5b00c07c866	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	386.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ed89f0fe2f3d60f7f1406cacc331f352	0.0	0.0	44.0	5.0	0.0	0.0	0.0	7.0	26.0	0.0	0.0	13.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	18.0
da268cc1a9828a6829798972f8b1fc08	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	74.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	369.0
91d67ff2e2af5624d187a4d14bf3321f	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	14.0
883bfe2d9c6f1338556824a5dfa2068d	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	308.0	0.0	0.0	62.0	0.0	167.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	202.0
04ccc273fb98dca62562a4333b99bc50	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	21.0	0.0	6.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	105.0	17.0
d73f8f105da6c42f14e8d85fa84f1dab	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1cdd21d3dfe37ee60efdc8d0f83f636e	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	127.0	0.0	0.0	38.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38cf49b5e0703c48660866057f877ffb	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	145.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0
2db376d8f024c9f8d4be95a84bb4e4b4	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	6.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
e9eb145ca4de7742a213882d107a24b1	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0
20f5d85c59bc852b6fa54ac4c15a62bb	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	14.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0
302b8b312558466c833e65db00f35b77	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0
bb559dc6ef06d5781f8a1c08e5cdd759	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	3.0	0.0	346.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0
9e54d563b70cbe27c0518c22809f3993	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0
453e440e0632a3bfe16b926343b64a71	0.0	0.0	23.0	0.0	0.0	0.0	0.0	3.0	19.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0
736241129675c06e71c9c1a64197e081	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
efd0bcb59baa3309a9cd26161be2812d	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	51.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0
cf5cd199bd4729c88e34c6d79e20eba0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	2.0	14.0	0.0	0.0	7.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
356060940ce00f8c57442eda82b553fc	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.0	5.0
550450b42dbeb3cb7ad324f47b92eeea	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a03a83b271082a978e4a3b3db1f32e61	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
974707ee73246b1b3b753778c96f00f0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	386.0	0.0	0.0	0.0	0.0	834.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e2da3086fcece51c3185d73b8c8e34d9	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	87.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	4.0
50d45658e44c7c06bd4d04123fc5763b	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
856df9bd008c31538f88894e31bd660b	0.0	0.0	17.0	0.0	0.0	0.0	0.0	2.0	23.0	0.0	0.0	14.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0
88ab7d0aaf489d263225ec92fc768e79	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0
cc4d66b0299f1667dc6121fb979ab8fa	0.0	0.0	16.0	0.0	0.0	0.0	0.0	1.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
8bfb4279ded01743d62fb63b42435af2	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
8e23987e9078435d12703680c180f37b	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	196.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0
9aa2c8ba3afb97a3f4a2c1a54f1bfb7a	0.0	0.0	16.0	0.0	0.0	0.0	0.0	243.0	65.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ea994f60766c42780b1b769dd82e73b5	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d69a49169ee5e6564c11ad162a3ce186	0.0	0.0	15.0	28.0	1.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	3.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50f8ac6c4c13257a50d2a008e6b58bf8	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
99c198df4c19d8856198ce0e267a1c96	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a7eedf3153eadf7d6d6a6eaa5275e239	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
480350dc47d22800dfd738a275b432aa	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	88.0	0.0	5.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0
