# Constructed from biom file
OTU ID	sample-80	sample-16	sample-110	sample-14	sample-2	sample-62	sample-115	sample-30	sample-74	sample-101	sample-125	sample-21	sample-41	sample-69	sample-120	sample-7	sample-70	sample-88	sample-82	sample-85	sample-10	sample-27	sample-50	sample-9	sample-107	sample-91	sample-33	sample-11	sample-18	sample-67	sample-63	sample-65	sample-31	sample-94	sample-123	sample-42	sample-17	sample-60	sample-118	sample-71	sample-26	sample-86	sample-39	sample-104	sample-106	sample-52	sample-45	sample-3	sample-5	sample-93	sample-79	sample-105	sample-100	sample-43	sample-1	sample-4	sample-81	sample-34	sample-99	sample-111	sample-116	sample-38	sample-19	sample-23	sample-20	sample-6	sample-64	sample-55	sample-117	sample-44	sample-49	sample-76	sample-66	sample-103	sample-37	sample-53	sample-61	sample-109	sample-96	sample-22	sample-56	sample-40	sample-48	sample-72	sample-102	sample-77	sample-97	sample-87	sample-47	sample-84	sample-95	sample-124	sample-73	sample-24	sample-108	sample-122	sample-58	sample-92	sample-59	sample-121	sample-114	sample-29	sample-68	sample-32	sample-8	sample-36	sample-35	sample-25	sample-78	sample-57	sample-46	sample-75	sample-98	sample-113	sample-13
7894e35bb1f9b3fc6fe97fe569315ebc	0.0	0.0	172.0	28.0	5.0	9.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	478.0	26.0	0.0	245.0	43.0	0.0	192.0	0.0	0.0	0.0	0.0	148.0	2.0	10.0	35.0	0.0	0.0	0.0	299.0	0.0	1.0	137.0	0.0	53.0	2.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	3.0	0.0	194.0	0.0	0.0	117.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0	65.0	0.0	473.0	0.0	0.0	17.0	5.0	0.0	0.0	9.0	576.0	13.0	69.0	0.0	0.0	0.0	0.0	444.0	0.0	0.0	778.0	45.0	170.0	0.0	66.0	39.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	252.0	14.0	0.0	16.0	0.0	0.0	0.0	81.0	0.0	44.0	0.0	4.0	0.0	0.0	0.0	0.0	6.0	2.0	0.0
dd646e3c9b62f3bfc49726238f35874e	0.0	0.0	161.0	122.0	49.0	321.0	0.0	0.0	9.0	70.0	0.0	0.0	0.0	0.0	141.0	45.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	286.0	2.0	0.0	92.0	746.0	63.0	404.0	0.0	0.0	0.0	31.0	0.0	0.0	189.0	0.0	10.0	2.0	0.0	10.0	0.0	0.0	0.0	16.0	0.0	242.0	0.0	0.0	0.0	32.0	23.0	0.0	54.0	0.0	0.0	0.0	0.0	26.0	0.0	2.0	137.0	73.0	79.0	95.0	0.0	0.0	0.0	87.0	0.0	0.0	349.0	15.0	4.0	60.0	0.0	0.0	0.0	0.0	263.0	0.0	0.0	40.0	12.0	49.0	0.0	17.0	281.0	0.0	0.0	41.0	20.0	5368.0	0.0	0.0	51.0	3.0	0.0	10.0	387.0	0.0	123.0	127.0	0.0	9.0	0.0	1450.0	0.0	0.0	0.0	33.0	85.0	33.0	0.0
b30ba22356c8f8ea4f3cf4777f4cdcce	0.0	0.0	159.0	384.0	852.0	252.0	0.0	2348.0	868.0	1004.0	0.0	0.0	0.0	0.0	84.0	689.0	48.0	0.0	272.0	338.0	0.0	2332.0	0.0	201.0	0.0	0.0	818.0	1366.0	206.0	302.0	0.0	0.0	0.0	1085.0	0.0	0.0	23.0	0.0	551.0	334.0	0.0	1571.0	0.0	0.0	0.0	63.0	0.0	135.0	0.0	526.0	0.0	329.0	748.0	0.0	327.0	0.0	0.0	0.0	0.0	18.0	718.0	156.0	58.0	151.0	36.0	771.0	0.0	0.0	1193.0	139.0	0.0	0.0	695.0	49.0	375.0	460.0	0.0	0.0	0.0	0.0	81.0	0.0	263.0	68.0	67.0	167.0	0.0	173.0	1463.0	240.0	0.0	21.0	1010.0	955.0	0.0	0.0	40.0	1379.0	0.0	19.0	1062.0	146.0	1188.0	250.0	0.0	146.0	0.0	2702.0	0.0	0.0	0.0	49.0	223.0	45.0	0.0
7d40d102fe55ad9ef045c24a09559313	0.0	0.0	149.0	0.0	375.0	96.0	0.0	374.0	86.0	191.0	0.0	0.0	0.0	0.0	1.0	633.0	698.0	0.0	2271.0	58.0	0.0	390.0	0.0	39.0	0.0	0.0	1193.0	2.0	296.0	222.0	0.0	0.0	0.0	258.0	0.0	0.0	1425.0	0.0	228.0	857.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	492.0	0.0	832.0	0.0	198.0	149.0	0.0	332.0	0.0	0.0	0.0	0.0	123.0	677.0	0.0	0.0	81.0	0.0	685.0	0.0	0.0	752.0	225.0	0.0	0.0	191.0	0.0	79.0	642.0	0.0	0.0	0.0	0.0	17.0	0.0	35.0	0.0	167.0	692.0	0.0	184.0	1253.0	211.0	0.0	0.0	127.0	1125.0	0.0	0.0	19.0	612.0	0.0	36.0	670.0	6.0	1786.0	25.0	0.0	153.0	0.0	780.0	0.0	0.0	0.0	114.0	0.0	497.0	0.0
b32b92780b5b38195a7be96a60d15261	0.0	0.0	147.0	0.0	0.0	96.0	0.0	134.0	334.0	0.0	0.0	0.0	0.0	0.0	2.0	277.0	377.0	0.0	11843.0	35.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	42.0	7.0	0.0	0.0	0.0	66.0	0.0	0.0	0.0	0.0	6.0	6.0	0.0	87.0	0.0	0.0	0.0	281.0	0.0	3.0	0.0	35.0	0.0	34.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	16.0	0.0	125.0	98.0	0.0	0.0	4.0	0.0	0.0	0.0	4.0	3102.0	0.0	6.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	2293.0	38.0	9.0	0.0	21.0	74.0	29.0	0.0	6.0	156.0	0.0	0.0	0.0	6.0	137.0	0.0	17.0	0.0	345.0	6.0	18.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
78750ca7a110fba0abc2243b8e8532f2	0.0	0.0	146.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1067.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	231.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	139.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	941.0	0.0
aa7878453884f9ab8573470a34b085ef	0.0	0.0	141.0	333.0	149.0	153.0	0.0	286.0	85.0	371.0	0.0	0.0	0.0	0.0	234.0	494.0	198.0	0.0	63.0	138.0	0.0	518.0	0.0	36.0	248.0	0.0	486.0	492.0	157.0	132.0	0.0	0.0	0.0	163.0	0.0	4.0	436.0	0.0	42.0	400.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	73.0	0.0	95.0	0.0	138.0	95.0	0.0	114.0	0.0	0.0	0.0	0.0	127.0	481.0	16.0	16.0	0.0	7.0	291.0	0.0	0.0	128.0	165.0	0.0	0.0	489.0	0.0	78.0	0.0	0.0	0.0	0.0	0.0	136.0	0.0	29.0	0.0	31.0	111.0	0.0	192.0	202.0	201.0	0.0	40.0	45.0	354.0	0.0	0.0	220.0	194.0	0.0	0.0	50.0	118.0	122.0	333.0	0.0	57.0	0.0	612.0	0.0	0.0	0.0	180.0	153.0	2288.0	0.0
e57b2df55e3835a27d34c1b5c65c2d1b	0.0	0.0	133.0	0.0	68.0	30.0	0.0	0.0	43.0	36.0	0.0	0.0	0.0	0.0	7.0	94.0	0.0	0.0	0.0	163.0	0.0	0.0	0.0	21.0	0.0	0.0	40.0	5.0	0.0	7.0	0.0	0.0	0.0	41.0	0.0	0.0	338.0	0.0	20.0	3.0	0.0	109.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	177.0	220.0	6.0	0.0	129.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	80.0	1217.0	305.0	88.0	0.0	0.0	8.0	6.0	0.0	0.0	0.0	155.0	0.0	5.0	0.0	0.0	0.0	0.0	109.0	0.0	2.0	49.0	36.0	19.0	0.0	36.0	6.0	3.0	0.0	17.0	132.0	2.0	0.0	0.0	179.0	4.0	0.0	0.0	2.0	0.0	52.0	22.0	0.0	301.0	0.0	8.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
12b8a8b534322aaeccaee0df82ef752c	0.0	0.0	133.0	0.0	77.0	0.0	0.0	242.0	137.0	0.0	0.0	0.0	0.0	0.0	4.0	306.0	1316.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	921.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	386.0	0.0	460.0	269.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	29.0	0.0	4.0	0.0	0.0	2.0	0.0	0.0	8.0	3.0	0.0	511.0	0.0	0.0	0.0	0.0	157.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	291.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	31.0	0.0
a50c1e3603a3b346923b897c960c9440	0.0	0.0	132.0	5.0	489.0	878.0	0.0	11323.0	239.0	716.0	0.0	0.0	0.0	0.0	4281.0	3311.0	10466.0	0.0	7.0	448.0	0.0	2546.0	0.0	2.0	4.0	0.0	5361.0	6133.0	32.0	443.0	0.0	0.0	0.0	803.0	0.0	15.0	6855.0	0.0	894.0	6242.0	0.0	1387.0	0.0	0.0	0.0	22.0	0.0	101.0	0.0	7521.0	4.0	780.0	419.0	13.0	445.0	0.0	0.0	0.0	0.0	8.0	202.0	38.0	103.0	1990.0	248.0	8072.0	0.0	0.0	1723.0	50.0	0.0	0.0	1471.0	1320.0	2297.0	387.0	0.0	0.0	0.0	0.0	434.0	0.0	25.0	1497.0	1904.0	6727.0	0.0	360.0	9121.0	22.0	0.0	253.0	639.0	5.0	0.0	0.0	748.0	5250.0	0.0	60.0	4.0	10.0	4494.0	899.0	0.0	189.0	0.0	10.0	0.0	0.0	0.0	354.0	1263.0	26.0	0.0
d053ad23cf0ce9acc021a8edc5a5a3b2	0.0	0.0	109.0	0.0	6.0	0.0	0.0	24.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	30.0	3.0	0.0	0.0	0.0	18.0	38.0	0.0	170.0	67.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.0	0.0	0.0	17.0	0.0	9.0	0.0	0.0	0.0	2.0	0.0	26.0	0.0	0.0	0.0	4.0	1.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	17.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	3.0	21.0	18.0	18.0	0.0	0.0	0.0	0.0	182.0	0.0	0.0	28.0	58.0	0.0	0.0	6.0	66.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	70.0	3.0	0.0	3.0	14.0	0.0	0.0	390.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0
1f1ea7fc9afb58e535bb2100693ad6eb	0.0	0.0	109.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	113.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79ab8a0e60ffca2047201f3bde2dc036	0.0	0.0	97.0	0.0	100.0	0.0	0.0	0.0	1.0	20.0	0.0	0.0	0.0	0.0	0.0	16.0	127.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	151.0	16.0	121.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	219.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	219.0	0.0	0.0	0.0	0.0	1.0	0.0	97.0	0.0	0.0	0.0	0.0	27.0	259.0	0.0	0.0	250.0	0.0	0.0	0.0	0.0	98.0	0.0	0.0	0.0	61.0	0.0	0.0	273.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	80.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.0	73.0	0.0	26.0	0.0	565.0	0.0	0.0	0.0	3.0	0.0	174.0	0.0
24ea514598a84b49c98d95e0d587414d	0.0	0.0	93.0	0.0	59.0	27.0	0.0	81.0	167.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	2.0	0.0	0.0	1226.0	5.0	151.0	309.0	0.0	0.0	0.0	267.0	0.0	0.0	1046.0	0.0	93.0	0.0	0.0	0.0	0.0	0.0	0.0	153.0	0.0	106.0	0.0	0.0	0.0	84.0	22.0	0.0	297.0	0.0	0.0	0.0	0.0	3.0	89.0	5.0	0.0	125.0	22.0	0.0	0.0	0.0	137.0	2.0	0.0	0.0	54.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	302.0	0.0	0.0	0.0	0.0	106.0	0.0	70.0	113.0	98.0	0.0	0.0	152.0	0.0	0.0	0.0	325.0	0.0	0.0	0.0	53.0	0.0	151.0	99.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0
16249dd16f4b62a3678bd1cb8c3a1ca2	0.0	0.0	87.0	370.0	228.0	189.0	0.0	3304.0	602.0	369.0	0.0	0.0	0.0	0.0	1187.0	1358.0	108.0	0.0	173.0	735.0	0.0	444.0	0.0	111.0	393.0	0.0	1886.0	1056.0	112.0	622.0	0.0	0.0	0.0	309.0	0.0	466.0	1395.0	0.0	1102.0	564.0	0.0	1512.0	0.0	0.0	0.0	35.0	0.0	527.0	0.0	721.0	201.0	180.0	89.0	1279.0	505.0	0.0	0.0	0.0	0.0	68.0	1342.0	37.0	102.0	406.0	12.0	267.0	0.0	0.0	870.0	53.0	0.0	0.0	257.0	35.0	303.0	853.0	0.0	0.0	0.0	0.0	652.0	0.0	215.0	66.0	1061.0	1239.0	0.0	310.0	1760.0	147.0	0.0	347.0	529.0	501.0	0.0	0.0	207.0	2038.0	0.0	27.0	230.0	314.0	2095.0	917.0	0.0	139.0	0.0	982.0	0.0	0.0	0.0	435.0	675.0	35.0	0.0
7ac49ba3c026f8013823818d79fc7118	0.0	0.0	84.0	0.0	5.0	13.0	0.0	52.0	80.0	20.0	0.0	0.0	0.0	0.0	1.0	494.0	208.0	0.0	97.0	46.0	0.0	2.0	0.0	17.0	0.0	0.0	4.0	1.0	48.0	5.0	0.0	0.0	0.0	48.0	0.0	0.0	151.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	68.0	0.0	4.0	0.0	11.0	2.0	34.0	35.0	0.0	67.0	0.0	0.0	0.0	0.0	11.0	73.0	0.0	0.0	714.0	0.0	405.0	0.0	0.0	4.0	17.0	0.0	0.0	7.0	0.0	5.0	8.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	139.0	18.0	0.0	59.0	911.0	146.0	0.0	22.0	88.0	2.0	0.0	0.0	11.0	74.0	0.0	15.0	2.0	0.0	0.0	9.0	0.0	99.0	0.0	0.0	0.0	0.0	0.0	16.0	19.0	23.0	0.0
8662deb8c982a4c1bd7551e0c95393ad	0.0	0.0	82.0	0.0	551.0	62.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1538.0	3.0	0.0	641.0	69.0	0.0	125.0	0.0	24.0	0.0	0.0	91.0	7.0	7277.0	705.0	0.0	0.0	0.0	142.0	0.0	41.0	10.0	0.0	247.0	0.0	0.0	0.0	0.0	0.0	0.0	1027.0	0.0	47.0	0.0	34.0	21.0	367.0	40.0	31.0	400.0	0.0	0.0	0.0	0.0	83.0	420.0	0.0	38.0	4.0	27.0	0.0	0.0	0.0	428.0	24.0	0.0	0.0	236.0	268.0	3.0	2061.0	0.0	0.0	0.0	0.0	1092.0	0.0	174.0	141.0	0.0	4.0	0.0	2.0	2.0	53.0	0.0	0.0	0.0	1183.0	0.0	0.0	877.0	32.0	0.0	49.0	263.0	4.0	13.0	0.0	0.0	1530.0	0.0	839.0	0.0	0.0	0.0	0.0	0.0	238.0	0.0
c0aab7e45d77dc3dccac9e668819b44c	0.0	0.0	77.0	51.0	119.0	65.0	0.0	30.0	32.0	83.0	0.0	0.0	0.0	0.0	0.0	0.0	147.0	0.0	561.0	63.0	0.0	184.0	0.0	6.0	0.0	0.0	0.0	0.0	150.0	98.0	0.0	0.0	0.0	90.0	0.0	0.0	2.0	0.0	136.0	175.0	0.0	10.0	0.0	0.0	0.0	83.0	0.0	292.0	0.0	0.0	0.0	169.0	68.0	0.0	112.0	0.0	0.0	0.0	0.0	46.0	381.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	366.0	54.0	0.0	0.0	15.0	0.0	0.0	480.0	0.0	0.0	0.0	0.0	246.0	0.0	0.0	0.0	161.0	179.0	0.0	37.0	192.0	142.0	0.0	0.0	50.0	13.0	0.0	0.0	238.0	2.0	0.0	26.0	78.0	0.0	245.0	655.0	0.0	175.0	0.0	141.0	0.0	0.0	0.0	57.0	0.0	207.0	0.0
0349c7e841186fd16fb5cf4ce21ab629	0.0	0.0	75.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	371.0	221.0	0.0	0.0	84.0	0.0	0.0	0.0	0.0	88.0	0.0	437.0	1.0	0.0	0.0	0.0	0.0	0.0	115.0	0.0	0.0	340.0	0.0	115.0	5.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	172.0	549.0	792.0	0.0	0.0	68.0	0.0	0.0	0.0	0.0	1938.0	0.0	4.0	0.0	0.0	0.0	0.0	22.0	0.0	12.0	1532.0	862.0	131.0	0.0	95.0	167.0	61.0	0.0	0.0	178.0	0.0	0.0	0.0	261.0	106.0	0.0	0.0	0.0	101.0	0.0	0.0	0.0	440.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bc3af7151d7c93c9d89ca5d8cf6f7fb3	0.0	0.0	70.0	10.0	19.0	26.0	0.0	383.0	92.0	43.0	0.0	0.0	0.0	0.0	88.0	181.0	149.0	0.0	381.0	45.0	0.0	243.0	0.0	8.0	166.0	0.0	574.0	407.0	50.0	292.0	0.0	0.0	0.0	125.0	0.0	4.0	336.0	0.0	124.0	8.0	0.0	1718.0	0.0	0.0	0.0	34.0	0.0	48.0	0.0	1080.0	0.0	786.0	26.0	0.0	137.0	0.0	0.0	0.0	0.0	57.0	113.0	24.0	89.0	336.0	92.0	128.0	0.0	0.0	56.0	0.0	0.0	0.0	10.0	289.0	87.0	71.0	0.0	0.0	0.0	0.0	396.0	0.0	11.0	137.0	169.0	242.0	0.0	78.0	43.0	200.0	0.0	135.0	102.0	63.0	0.0	0.0	694.0	565.0	0.0	14.0	27.0	26.0	331.0	2453.0	0.0	148.0	0.0	0.0	0.0	0.0	0.0	59.0	425.0	157.0	0.0
f34341a1fc26efae6623e20842e45c3d	0.0	0.0	68.0	0.0	39.0	50.0	0.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	221.0	0.0	2512.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	86.0	80.0	0.0	0.0	2.0	0.0	55.0	0.0	0.0	0.0	79.0	0.0	2.0	0.0	15.0	0.0	18.0	0.0	3.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	7.0	0.0	0.0	0.0	0.0	4.0	5.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	88.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7b0fc16a24fc4ff84bb331b84e76d3e3	0.0	0.0	67.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	110.0	0.0	0.0	2.0	0.0	0.0	99.0	0.0	0.0	34.0	0.0	93.0	0.0	203.0	78.0	0.0	0.0	0.0	75.0	0.0	0.0	154.0	0.0	0.0	2.0	0.0	36.0	0.0	0.0	0.0	418.0	0.0	0.0	0.0	201.0	0.0	0.0	485.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	1004.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	68.0	13.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	356.0	0.0	2.0	3.0	8603.0	141.0	932.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0
73fa2b1b2653563ff0feae628b6ad873	0.0	0.0	64.0	0.0	1292.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	94.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	254.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	145.0	0.0	10.0	0.0	0.0	2.0	36.0	0.0	0.0	466.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	1280.0	0.0	0.0	0.0	0.0	2.0	15.0	0.0	0.0	2.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	18.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	885.0	3.0	0.0	0.0
fc055a198631281333ff1a2d0e5815b2	0.0	0.0	62.0	0.0	0.0	0.0	0.0	32.0	1618.0	0.0	0.0	0.0	0.0	0.0	25.0	40.0	63.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	128.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4947.0	86.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	139.0	0.0	1517.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	1.0	11.0	0.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	137.0	3.0	0.0	0.0	1.0	0.0	0.0	6.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0
c32ab3bee6dacea7f4ca95eed65ad785	0.0	0.0	59.0	15.0	167.0	0.0	0.0	9.0	130.0	0.0	0.0	0.0	0.0	0.0	0.0	605.0	649.0	0.0	148.0	21.0	0.0	47.0	0.0	19.0	0.0	0.0	0.0	6.0	49.0	193.0	0.0	0.0	0.0	169.0	0.0	0.0	29.0	0.0	89.0	166.0	0.0	27.0	0.0	0.0	0.0	2.0	0.0	51.0	0.0	0.0	13.0	467.0	0.0	0.0	763.0	0.0	0.0	0.0	0.0	0.0	137.0	44.0	246.0	39.0	29.0	0.0	0.0	0.0	9.0	5.0	0.0	0.0	2.0	199.0	27.0	42.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	156.0	119.0	3.0	0.0	63.0	160.0	225.0	0.0	13.0	12.0	0.0	0.0	0.0	82.0	0.0	0.0	6.0	84.0	24.0	74.0	0.0	0.0	356.0	0.0	2.0	0.0	0.0	0.0	9.0	7.0	60.0	0.0
c5e0b991ffda4aec129de55af5c084e7	0.0	0.0	59.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	159.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41ff4182712d602ee25297853a8a67fd	0.0	0.0	56.0	0.0	0.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0
