# Constructed from biom file
OTU ID	sample-19	sample-129	sample-73	sample-61	sample-152	sample-160	sample-173	sample-30	sample-110	sample-112	sample-65	sample-133	sample-169	sample-11	sample-8	sample-51	sample-170	sample-136	sample-124	sample-189	sample-35	sample-154	sample-103	sample-111	sample-184	sample-40	sample-89	sample-13	sample-119	sample-45	sample-83	sample-115	sample-66	sample-150	sample-77	sample-9	sample-125	sample-48	sample-34	sample-4	sample-120	sample-88	sample-128	sample-105	sample-14	sample-16	sample-39	sample-50	sample-181	sample-69	sample-121	sample-52	sample-135	sample-94	sample-15	sample-141	sample-174	sample-177	sample-164	sample-42	sample-109	sample-84	sample-92	sample-137	sample-118	sample-106	sample-55	sample-80	sample-138	sample-28	sample-183	sample-144	sample-146	sample-6	sample-26	sample-186	sample-2	sample-23	sample-91	sample-175	sample-75	sample-168	sample-53	sample-87	sample-113	sample-62	sample-25	sample-123	sample-104	sample-33	sample-134	sample-12	sample-10	sample-167	sample-78	sample-126	sample-179	sample-71	sample-99	sample-24	sample-127	sample-165	sample-46	sample-1	sample-44	sample-17	sample-122	sample-171	sample-142	sample-140	sample-188	sample-107	sample-159	sample-60	sample-155	sample-57	sample-147	sample-93	sample-79	sample-86	sample-178	sample-76	sample-70	sample-36	sample-116	sample-59	sample-145	sample-47	sample-130	sample-108	sample-81	sample-158	sample-156	sample-187	sample-37	sample-162	sample-163	sample-98	sample-54	sample-85	sample-43	sample-32	sample-176	sample-97	sample-185	sample-27	sample-31	sample-95	sample-21	sample-153	sample-149	sample-132	sample-58	sample-64	sample-7	sample-56	sample-82	sample-139	sample-166	sample-190	sample-41	sample-38	sample-182	sample-49	sample-5	sample-161	sample-172	sample-74	sample-63	sample-29	sample-20	sample-102	sample-90	sample-96	sample-100	sample-131	sample-157	sample-117	sample-68	sample-151	sample-114	sample-101	sample-67	sample-72	sample-143	sample-180	sample-3	sample-22	sample-148	sample-18
3c5c6eca379bb1635bfb73f2340ded65	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4791.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	839.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1375.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	996.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5500d804b37d562173b53fd0ae3cfece	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
97dcf5d1500da3438d19314a54c3b52f	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7625592eeab2a9f2fcfa5b81427e5553	2.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	5.0	0.0	65.0	0.0	62.0	0.0	15.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	9.0	4.0	2.0	0.0	0.0	0.0	7.0	0.0	0.0	11.0	18.0	0.0	0.0	12.0	0.0	21.0	0.0	4.0	0.0	0.0	0.0	0.0	3.0	38.0	0.0	13.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	19.0	6.0	12.0	0.0	0.0	3.0	0.0	0.0	0.0	4.0	0.0	0.0	4.0	2.0	9.0	2.0	2.0	22.0	4.0	0.0	2.0	0.0	0.0	0.0	45.0	9.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	12.0	1.0	6.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	56.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	17.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	5.0	2.0	0.0	0.0	0.0	13.0	0.0	23.0	0.0	4.0	0.0	0.0
bd2cd942a9c131d73d7f3c4bf3f32ed3	2.0	76.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	405.0	11.0	76.0	0.0	1687.0	0.0	0.0	0.0	180.0	22.0	1228.0	0.0	169.0	3.0	382.0	0.0	0.0	0.0	0.0	531.0	0.0	0.0	107.0	3.0	9.0	0.0	0.0	0.0	270.0	1.0	195.0	0.0	0.0	36.0	0.0	131.0	38.0	208.0	0.0	0.0	622.0	0.0	7.0	9.0	0.0	0.0	20.0	714.0	0.0	198.0	2.0	0.0	0.0	6.0	473.0	69.0	0.0	19.0	0.0	118.0	109.0	0.0	44.0	269.0	83.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	59.0	0.0	77.0	502.0	0.0	0.0	35.0	0.0	102.0	151.0	0.0	0.0	0.0	59.0	0.0	0.0	1119.0	0.0	0.0	5.0	23.0	30.0	359.0	213.0	96.0	19.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	235.0	0.0	53.0	0.0	10.0	214.0	0.0	7.0	804.0	0.0	0.0	0.0	68.0	0.0	154.0	0.0	63.0	0.0	0.0	162.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	7.0	45.0	0.0	0.0	0.0	0.0	4.0	0.0	140.0	58.0	27.0	441.0	619.0	0.0	103.0	1251.0	367.0	0.0	48.0	0.0	0.0	350.0	0.0	0.0	127.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.0	30.0	0.0	244.0	0.0	10.0	0.0	194.0	356.0	0.0	86.0	157.0	1108.0	14.0	0.0
61b12fd8f81f313091fe3587f008ba8d	2.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0d2d43a52e8779269f986b84f4859ee5	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	3.0	0.0	2.0	0.0	0.0	6.0	3.0	3.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	6.0	0.0	4.0	0.0	3.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
149d5dac2bf8a363ab7eb3055827929f	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dd1fde8a187417f5c9948139c7e1c600	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21b4af78c9abce3a44ce0a52e8148eee	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
04ed4f7866b333321a8e96de474a9074	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bcbb0eaf93bcb6e5a43f26b092c85c14	1.0	93.0	0.0	3.0	25.0	42.0	0.0	37.0	428.0	92.0	54.0	0.0	5.0	171.0	0.0	27.0	0.0	43.0	10.0	94.0	0.0	37.0	34.0	0.0	5.0	42.0	72.0	6.0	123.0	20.0	78.0	0.0	69.0	0.0	45.0	0.0	173.0	36.0	0.0	22.0	46.0	52.0	14.0	0.0	10.0	0.0	0.0	0.0	29.0	26.0	0.0	0.0	0.0	2.0	73.0	0.0	0.0	0.0	100.0	11.0	312.0	0.0	2.0	121.0	38.0	4.0	95.0	0.0	82.0	0.0	0.0	0.0	111.0	16.0	54.0	31.0	27.0	1541.0	0.0	0.0	0.0	9.0	40.0	0.0	86.0	92.0	54.0	0.0	0.0	47.0	8.0	0.0	13.0	5.0	0.0	118.0	0.0	0.0	0.0	515.0	8.0	31.0	10.0	31.0	0.0	8.0	80.0	0.0	116.0	0.0	0.0	13.0	0.0	0.0	23.0	39.0	0.0	15.0	0.0	0.0	0.0	0.0	209.0	0.0	3.0	33.0	96.0	3.0	8.0	0.0	0.0	0.0	66.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	50.0	31.0	0.0	0.0	3.0	39.0	0.0	0.0	8.0	0.0	22.0	0.0	0.0	35.0	0.0	0.0	64.0	95.0	547.0	0.0	0.0	0.0	37.0	72.0	71.0	0.0	0.0	167.0	0.0	4.0	0.0	0.0	0.0	22.0	142.0	2.0	0.0	172.0	18.0	0.0	0.0	36.0	0.0	51.0	1.0	14.0	242.0	0.0	2.0
6667bfa3b80d441a5669402f1d2a9860	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	18.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	20.0	0.0	15.0	0.0	0.0	16.0	0.0	0.0
e7bb432a3b87188ee60d22565d99f072	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
67e8b621c01d996fff2704ee38f61b29	0.0	5865.0	646.0	2175.0	617.0	0.0	3.0	0.0	218.0	0.0	383.0	537.0	505.0	39.0	1472.0	619.0	223.0	1311.0	4100.0	474.0	946.0	14.0	649.0	128.0	2028.0	632.0	0.0	130.0	0.0	5252.0	773.0	4180.0	379.0	1556.0	2421.0	0.0	0.0	285.0	664.0	0.0	2404.0	753.0	468.0	214.0	1128.0	0.0	3267.0	731.0	304.0	448.0	333.0	591.0	898.0	133.0	295.0	29.0	0.0	3149.0	803.0	335.0	734.0	882.0	2696.0	3381.0	709.0	326.0	888.0	107.0	405.0	372.0	0.0	962.0	787.0	481.0	1934.0	107.0	1611.0	258.0	424.0	2478.0	1441.0	350.0	391.0	227.0	0.0	206.0	2922.0	3494.0	1216.0	426.0	294.0	139.0	0.0	578.0	941.0	0.0	0.0	0.0	0.0	1277.0	498.0	402.0	1530.0	687.0	363.0	0.0	164.0	0.0	1492.0	37.0	2827.0	1229.0	239.0	2460.0	976.0	212.0	0.0	3177.0	1457.0	494.0	0.0	3754.0	318.0	1343.0	1008.0	580.0	824.0	371.0	2492.0	1123.0	0.0	522.0	905.0	177.0	593.0	44.0	1636.0	0.0	214.0	0.0	360.0	778.0	726.0	573.0	618.0	173.0	417.0	89.0	0.0	8.0	1017.0	1833.0	383.0	690.0	549.0	532.0	1454.0	386.0	7321.0	3283.0	937.0	308.0	28.0	1435.0	620.0	0.0	1.0	179.0	469.0	40.0	0.0	220.0	88.0	155.0	3.0	4171.0	541.0	1423.0	50.0	0.0	799.0	809.0	352.0	0.0	373.0	759.0	196.0	98.0	0.0	0.0
310b4742a45027adec5c073bc809a028	0.0	3138.0	2460.0	756.0	947.0	0.0	4600.0	119.0	7.0	953.0	1352.0	3015.0	561.0	3183.0	961.0	509.0	1389.0	165.0	3037.0	0.0	1142.0	412.0	332.0	4574.0	1372.0	595.0	490.0	637.0	0.0	0.0	957.0	0.0	5117.0	156.0	1266.0	6101.0	2859.0	1338.0	461.0	152.0	846.0	572.0	6.0	112.0	96.0	0.0	5458.0	3272.0	12.0	137.0	2636.0	2702.0	1717.0	589.0	104.0	367.0	9785.0	943.0	143.0	745.0	0.0	1580.0	0.0	298.0	0.0	135.0	4361.0	5083.0	0.0	896.0	561.0	766.0	1335.0	340.0	0.0	1293.0	1154.0	638.0	211.0	0.0	0.0	112.0	1197.0	3792.0	1526.0	0.0	0.0	1731.0	203.0	889.0	1314.0	890.0	2212.0	322.0	353.0	3996.0	6926.0	3616.0	3170.0	1986.0	0.0	1.0	0.0	8195.0	1963.0	0.0	1442.0	0.0	19.0	381.0	482.0	67.0	0.0	2197.0	3228.0	0.0	2481.0	0.0	223.0	0.0	4588.0	0.0	288.0	51.0	0.0	0.0	2280.0	1123.0	816.0	95.0	11771.0	0.0	498.0	924.0	75.0	313.0	85.0	916.0	273.0	2836.0	611.0	331.0	0.0	352.0	1566.0	159.0	138.0	3697.0	2.0	363.0	579.0	0.0	0.0	1780.0	2493.0	0.0	877.0	0.0	16578.0	0.0	1942.0	5890.0	112.0	1428.0	0.0	0.0	0.0	2090.0	0.0	377.0	0.0	7.0	184.0	140.0	672.0	0.0	215.0	0.0	393.0	631.0	0.0	39.0	668.0	1890.0	51.0	0.0	95.0	1503.0	1326.0	0.0
