# Constructed from biom file
OTU ID	sample-126	sample-49	sample-96	sample-110	sample-81	sample-62	sample-115	sample-8	sample-50	sample-51	sample-23	sample-169	sample-131	sample-133	sample-128	sample-101	sample-125	sample-7	sample-59	sample-2	sample-120	sample-158	sample-78	sample-44	sample-41	sample-38	sample-12	sample-10	sample-76	sample-39	sample-18	sample-162	sample-40	sample-64	sample-21	sample-107	sample-69	sample-11	sample-129	sample-72	sample-48	sample-135	sample-155	sample-123	sample-55	sample-94	sample-127	sample-19	sample-77	sample-79	sample-118	sample-168	sample-71	sample-22	sample-137	sample-56	sample-145	sample-159	sample-70	sample-104	sample-6	sample-91	sample-82	sample-42	sample-106	sample-80	sample-93	sample-25	sample-141	sample-144	sample-167	sample-53	sample-4	sample-26	sample-151	sample-105	sample-150	sample-3	sample-67	sample-99	sample-100	sample-148	sample-24	sample-29	sample-136	sample-74	sample-68	sample-111	sample-142	sample-116	sample-149	sample-89	sample-37	sample-30	sample-86	sample-85	sample-161	sample-92	sample-97	sample-117	sample-66	sample-119	sample-143	sample-166	sample-52	sample-164	sample-88	sample-27	sample-13	sample-103	sample-163	sample-134	sample-109	sample-16	sample-5	sample-1	sample-9	sample-45	sample-140	sample-32	sample-47	sample-17	sample-83	sample-146	sample-160	sample-60	sample-65	sample-15	sample-84	sample-138	sample-102	sample-73	sample-157	sample-95	sample-153	sample-112	sample-46	sample-57	sample-124	sample-156	sample-139	sample-108	sample-20	sample-61	sample-122	sample-165	sample-31	sample-154	sample-132	sample-90	sample-121	sample-35	sample-63	sample-114	sample-54	sample-14	sample-98	sample-43	sample-36	sample-75	sample-34	sample-152	sample-58	sample-130	sample-33	sample-87	sample-147	sample-28	sample-113
651b00b519b2b3cba5ba14c9720622cd	0.0	5.0	0.0	0.0	0.0	6.0	4.0	2.0	12.0	3.0	6.0	0.0	0.0	6.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	7.0	0.0	0.0	0.0	2.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	8.0	4.0	2.0	0.0	27.0	0.0	9.0	3.0	0.0	4.0	4.0	0.0	3.0	0.0	0.0	3.0	2.0	26.0	6.0	3.0	2.0	0.0	0.0	9.0	4.0	0.0	13.0	0.0	4.0	0.0	0.0	4.0	0.0	0.0	0.0	4.0	3.0	6.0	9.0	8.0	3.0	5.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	3.0	5.0	0.0	0.0	2.0	0.0	0.0	10.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	3.0	29.0	7.0	9.0	0.0	11.0	0.0	0.0	3.0	3.0	4.0	6.0	0.0	0.0	0.0	0.0	0.0	8.0	4.0	0.0	0.0	3.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	13.0	10.0	19.0	3.0	9.0	0.0	3.0	6.0	0.0	0.0	2.0	4.0	10.0	3.0	13.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	3.0	7.0	0.0	0.0	8.0	0.0
814f4a846af4007d5039a0a7c6ef2f02	0.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	15.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	1.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	12.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	8.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	8.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	8.0	0.0	0.0	0.0	0.0	29.0	0.0	5.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	6.0	0.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0
c9c4abd516957d3daa75a9d2bd02e884	0.0	5.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
560c21e7a2f53569e2860ca235c2223e	0.0	5.0	13.0	2.0	0.0	155.0	0.0	0.0	3.0	0.0	0.0	7.0	0.0	16.0	0.0	24.0	5.0	297.0	0.0	0.0	10.0	9.0	0.0	54.0	24.0	12.0	2.0	14.0	7.0	67.0	4.0	0.0	7.0	0.0	39.0	0.0	0.0	0.0	10.0	0.0	0.0	3.0	0.0	0.0	30.0	101.0	0.0	2.0	0.0	0.0	4.0	18.0	0.0	5.0	0.0	3.0	0.0	3.0	0.0	3.0	45.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	6.0	19.0	0.0	17.0	50.0	44.0	153.0	3.0	3.0	0.0	0.0	73.0	40.0	0.0	18.0	6.0	0.0	60.0	0.0	0.0	94.0	0.0	0.0	2.0	0.0	4.0	0.0	72.0	5.0	8.0	17.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	71.0	0.0	2.0	10.0	33.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	4.0	40.0	7.0	18.0	54.0	0.0	123.0	15.0	0.0	14.0	12.0	0.0	0.0	24.0	2.0	34.0	159.0	0.0	0.0	19.0	5.0	1.0	0.0	13.0	19.0	0.0	0.0	0.0	18.0	0.0	14.0	0.0	31.0	0.0	0.0	0.0	14.0	43.0	10.0	42.0	11.0	0.0	0.0	0.0	2.0	0.0	3.0	4.0	32.0	3.0
e553b9a0bb32467c71c89a4e97e55792	0.0	5.0	0.0	138.0	0.0	2.0	0.0	0.0	5.0	14.0	18.0	0.0	4.0	17.0	0.0	0.0	0.0	4.0	0.0	6.0	0.0	29.0	6.0	205.0	2.0	8.0	0.0	17.0	92.0	0.0	2.0	127.0	19.0	24.0	0.0	0.0	2.0	5.0	0.0	3.0	16.0	0.0	3.0	0.0	3.0	0.0	0.0	117.0	0.0	12.0	1.0	5.0	7.0	6.0	0.0	4.0	58.0	22.0	40.0	0.0	0.0	2.0	22.0	3.0	0.0	0.0	0.0	3.0	110.0	17.0	4.0	3.0	0.0	0.0	11.0	58.0	0.0	13.0	21.0	7.0	0.0	70.0	4.0	12.0	0.0	12.0	10.0	24.0	6.0	3.0	48.0	2.0	0.0	61.0	0.0	55.0	37.0	0.0	2.0	0.0	6.0	0.0	1.0	22.0	0.0	6.0	17.0	9.0	0.0	0.0	5.0	39.0	36.0	11.0	21.0	0.0	5.0	7.0	53.0	2.0	0.0	8.0	4.0	25.0	0.0	0.0	16.0	0.0	8.0	5.0	0.0	10.0	0.0	0.0	8.0	18.0	11.0	10.0	2.0	10.0	4.0	41.0	6.0	47.0	12.0	27.0	0.0	9.0	4.0	2.0	7.0	215.0	6.0	0.0	18.0	2.0	0.0	14.0	61.0	95.0	1.0	5.0	0.0	0.0	15.0	0.0	14.0	0.0	40.0
26f6853f46b06854fe5418317a261fb8	0.0	5.0	0.0	7.0	0.0	4.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	10.0	0.0	11.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	9.0	6.0	0.0	0.0	0.0	16.0	11.0	3.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	4.0	41.0	6.0	49.0	0.0	1.0	0.0	5.0	0.0	10.0	0.0	0.0	0.0	12.0	2.0	2.0	2.0	2.0	5.0	2.0	2.0	0.0	0.0	0.0	120.0	8.0	17.0	0.0	8.0	0.0	0.0	14.0	0.0	4.0	0.0	3.0	0.0	5.0	0.0	15.0	0.0	30.0	0.0	4.0	3.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	8.0	7.0	0.0	0.0	0.0	0.0	13.0	3.0	5.0	2.0	3.0	0.0	5.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	2.0	7.0	10.0	9.0	0.0	0.0	22.0	0.0	11.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0	0.0	2.0	9.0	6.0	8.0	3.0	22.0	0.0	0.0	0.0	0.0	7.0	12.0	0.0	10.0	0.0	0.0	4.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	2.0
0b9c587a58d2b8719f35814ba8d6377c	0.0	4.0	0.0	0.0	9.0	0.0	0.0	3.0	0.0	6.0	4.0	0.0	0.0	20.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	111.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	4.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	8.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	5.0	0.0	2.0	2.0
19485f6b6c2ee9b499a2784074af3d02	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.0	0.0	15.0	5.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	9.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	3.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	10.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	12.0	6.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f95cab37fba4160de15015f4d520839f	0.0	4.0	2.0	34.0	3.0	0.0	21.0	2.0	0.0	0.0	2.0	0.0	399.0	3.0	0.0	0.0	0.0	0.0	3.0	21.0	13.0	34.0	21.0	0.0	2.0	50.0	32.0	0.0	26.0	4.0	14.0	2.0	35.0	9.0	0.0	45.0	52.0	6.0	1083.0	7.0	4.0	3.0	15.0	3.0	0.0	8.0	0.0	6.0	3.0	4.0	24.0	11.0	8.0	0.0	13.0	0.0	25.0	37.0	21.0	0.0	2.0	0.0	7.0	2.0	72.0	23.0	2.0	0.0	30.0	2.0	11.0	3.0	0.0	5.0	0.0	101.0	0.0	17.0	5.0	0.0	0.0	16.0	0.0	4.0	0.0	5.0	42.0	6.0	7.0	13.0	9.0	80.0	0.0	0.0	63.0	7.0	0.0	13.0	4.0	5.0	122.0	31.0	0.0	55.0	2.0	15.0	5.0	9.0	11.0	5.0	0.0	9.0	14.0	392.0	0.0	8.0	5.0	14.0	2.0	6.0	2.0	4.0	42.0	26.0	7.0	3.0	0.0	23.0	30.0	9.0	0.0	48.0	28.0	0.0	0.0	4.0	7.0	7.0	0.0	65.0	20.0	47.0	2.0	11.0	4.0	3.0	2.0	20.0	113.0	38.0	0.0	2.0	14.0	2.0	0.0	87.0	0.0	35.0	0.0	4.0	4.0	0.0	6.0	179.0	3.0	11.0	9.0	3.0	86.0
ac1be522447f1d5adf532d221424a380	0.0	4.0	0.0	15.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	3.0	3.0	18.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	5.0	4.0	8.0	2.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2.0	0.0	0.0	0.0	0.0	11.0	5.0	0.0	2.0	0.0	0.0	4.0	6.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	14.0	0.0	5.0	8.0	3.0	0.0
75b2c1da4102a9918f524547fcc7cdfa	0.0	4.0	2.0	220.0	27.0	80.0	3.0	3.0	2.0	9.0	10.0	103.0	0.0	84.0	0.0	0.0	47.0	9.0	3.0	52.0	0.0	0.0	6.0	76.0	0.0	27.0	0.0	7.0	8.0	263.0	65.0	3.0	18.0	3.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	9.0	11.0	0.0	66.0	0.0	4.0	0.0	2.0	5.0	27.0	27.0	2.0	11.0	2.0	19.0	0.0	44.0	9.0	28.0	2.0	6.0	0.0	25.0	0.0	1.0	0.0	0.0	0.0	2.0	114.0	75.0	0.0	0.0	189.0	32.0	0.0	67.0	3.0	27.0	31.0	32.0	0.0	0.0	2.0	106.0	17.0	0.0	8.0	0.0	0.0	0.0	73.0	3.0	0.0	111.0	0.0	0.0	0.0	0.0	1.0	0.0	22.0	91.0	29.0	4.0	63.0	1.0	0.0	2.0	61.0	33.0	0.0	3.0	23.0	168.0	0.0	79.0	0.0	12.0	58.0	62.0	30.0	289.0	0.0	43.0	142.0	88.0	15.0	1.0	0.0	40.0	34.0	19.0	40.0	0.0	49.0	3.0	2.0	16.0	65.0	47.0	9.0	16.0	0.0	4.0	0.0	4.0	0.0	16.0	0.0	208.0	17.0	0.0	1.0	0.0	0.0	27.0	65.0	16.0	2.0	0.0	0.0	3.0	9.0	0.0	0.0	2.0	7.0
2fa9e65184cb7b53ef0fb1fa566fb65d	0.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
3e4f68ce2646cc3da7d625873eb55a6c	0.0	4.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	16.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	30.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	1.0	0.0	2.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	36.0	7.0	12.0	3.0	0.0	0.0
0bc0309dd21fa1eba946576bc9ef55d8	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	188.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	103.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	491.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	27.0	48.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	9.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a51bed3309b95a3b179c21485cafe75b	0.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	3.0	0.0	6.0	0.0	4.0	0.0	5.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	2.0	8.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bb78c8b596a154a3b9cf278ccf655825	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	2.0	0.0	5.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	34.0	0.0	0.0	0.0	3.0	6.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	18.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
f4c5799e164d9591526a813a04fe23b2	0.0	4.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	3.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	5.0	0.0	5.0	0.0	0.0	0.0	7.0	0.0	2.0	0.0	0.0	0.0	3.0	5.0	4.0	6.0	0.0	2.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	12.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	6.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	5.0	11.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	5.0	4.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6095aaccfc0ddd4fa4610d728a4ddbf3	0.0	4.0	0.0	35.0	0.0	5.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	5.0	0.0	32.0	7.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	7.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	9.0	0.0	91.0	0.0	0.0	6.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	24.0	0.0	25.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0
