# Constructed from biom file																																																																																																																																																																																																																																																						
OTU ID	sample-126	sample-79	sample-247	sample-58	sample-110	sample-193	sample-229	sample-115	sample-36	sample-169	sample-131	sample-208	sample-133	sample-128	sample-101	sample-125	sample-31	sample-4	sample-42	sample-201	sample-85	sample-83	sample-47	sample-39	sample-120	sample-61	sample-74	sample-93	sample-65	sample-188	sample-158	sample-45	sample-197	sample-215	sample-224	sample-198	sample-76	sample-204	sample-241	sample-12	sample-2	sample-171	sample-177	sample-10	sample-210	sample-82	sample-250	sample-49	sample-162	sample-23	sample-234	sample-107	sample-223	sample-225	sample-62	sample-63	sample-22	sample-11	sample-129	sample-73	sample-248	sample-135	sample-232	sample-187	sample-98	sample-43	sample-212	sample-155	sample-190	sample-174	sample-186	sample-230	sample-123	sample-173	sample-127	sample-9	sample-180	sample-118	sample-168	sample-88	sample-242	sample-95	sample-235	sample-29	sample-137	sample-145	sample-159	sample-78	sample-26	sample-104	sample-211	sample-94	sample-20	sample-106	sample-144	sample-167	sample-183	sample-25	sample-91	sample-151	sample-68	sample-99	sample-19	sample-70	sample-17	sample-246	sample-105	sample-150	sample-72	sample-205	sample-1	sample-175	sample-100	sample-34	sample-218	sample-86	sample-53	sample-52	sample-214	sample-213	sample-136	sample-92	sample-196	sample-111	sample-142	sample-46	sample-87	sample-116	sample-176	sample-33	sample-249	sample-209	sample-172	sample-149	sample-181	sample-60	sample-161	sample-54	sample-222	sample-117	sample-244	sample-89	sample-203	sample-191	sample-24	sample-84	sample-119	sample-219	sample-143	sample-28	sample-166	sample-216	sample-164	sample-13	sample-103	sample-3	sample-40	sample-184	sample-48	sample-233	sample-220	sample-163	sample-134	sample-109	sample-16	sample-77	sample-226	sample-237	sample-8	sample-6	sample-238	sample-140	sample-178	sample-44	sample-217	sample-67	sample-146	sample-81	sample-160	sample-239	sample-15	sample-138	sample-102	sample-97	sample-157	sample-236	sample-153	sample-51	sample-207	sample-18	sample-112	sample-240	sample-228	sample-245	sample-124	sample-156	sample-170	sample-71	sample-202	sample-139	sample-108	sample-189	sample-192	sample-90	sample-64	sample-55	sample-122	sample-165	sample-35	sample-154	sample-5	sample-132	sample-121	sample-200	sample-185	sample-114	sample-32	sample-14	sample-41	sample-7	sample-21	sample-38	sample-96	sample-231	sample-227	sample-206	sample-152	sample-37	sample-57	sample-130	sample-56	sample-30	sample-243	sample-80	sample-69	sample-59	sample-147	sample-195	sample-194	sample-75	sample-113	sample-27	sample-50	sample-179	sample-182	sample-66
7236647ba1b407a8e1928db36e1ea9b1	11	21	0	10	0	0	0	0	198	0	2	0	0	36	1	9	0	12	0	0	15	11	3	0	0	57	14	8	1	0	0	11	0	0	0	0	5	0	0	0	22	0	0	12	0	0	0	0	0	0	0	0	0	0	7	16	2	6	5	7	0	0	0	0	0	85	0	0	0	0	0	0	3	0	0	0	0	10	0	0	0	11	0	19	0	0	0	12	7	7	0	0	24	5	0	0	0	1	0	0	7	10	0	0	3	0	17	0	0	0	14	0	85	14	0	34	4	2	0	0	3	28	0	17	0	0	16	0	0	0	0	0	0	0	0	6	0	0	0	4	0	0	0	0	0	0	1	0	3	71	0	0	0	2	2	0	0	0	0	0	0	0	0	8	11	70	0	0	3	12	0	0	0	18	0	2	0	2	0	0	6	0	0	0	0	0	0	14	0	0	0	0	0	0	2	0	0	64	0	0	3	0	0	0	17	5	2	0	5	0	0	11	0	0	0	5	0	3	0	0	0	1	0	0	0	0	0	0	3	50	9	0	0	0	4	14	0	0	0	27	29	0	1	0	0	0
08d570b0ca94bdf65aeed85085d7e568	10	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	8	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	8	0	0	17	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	10	0	0	30	0	0	0	0	0	0	0	33	0	0	0	0
f15bf5fec49890708c8dc9331203f773	10	0	0	24	3	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	5	31	0	127	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	32	0	8	0	0	0	4	0	0	6	58	2	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	12	40	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	36	0	11	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	7	0	0	0	0	0	22	0	6	0	24	0	0	0	0	0	10	0	0	0	22	0	0	0	0	71	0	2	0	0	0	0	17	7	0	150	0	0	0	0	0	20	0	0	0	0	4	0	0	0	0	0	0	0	0	14	7	2	4	0	2	0	725	0	299	0	0	0	2	86	6	8	58	15	0	0	0	0	0	12	91	0	0	0	0	24	0	0	0	0	0	0	40	9	60	0	0	215
706ba0372f2237a8c3495c8c8639a198	10	0	0	117	0	0	0	30	0	0	2	0	0	0	0	0	0	0	0	0	0	23	65	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	21	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	223	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	54	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	29	0	0	25	0	0	0	0	0	0	0	0	0	3	365	0	0	0	16
b11ab469f992db51738706d2c2e2b554	10	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	22	0	0	0	0	0	0	0	134	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	18	0	0	63	13	5	0	0	0	0	0	0	0	0	55	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	69	0	8	0	0	0	0	0	0	0	0	0	1	0	1	0	0	36	0	0	0	0	0	0	0	0	5	0	0	4	0	28	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	7	0	4	18	0	0	0	0	0	0	0	0	22	0	0	4	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0
fd50bd86698e7a3008016387e404313d	10	71	0	0	9	0	0	0	0	0	39	0	4	43	9	30	8	261	3	0	0	40	1	3	49	55	146	31	55	0	0	5	0	0	0	0	93	0	0	231	59	0	0	0	0	5	0	44	0	0	0	32	0	0	34	0	75	6	8	4	0	35	0	0	105	0	0	0	0	0	0	0	99	0	13	0	0	17	0	43	0	0	0	2	0	0	0	59	23	31	0	0	0	0	0	0	0	35	30	0	191	0	22	10	0	0	0	0	27	0	240	0	36	5	0	0	43	43	0	0	56	442	0	5	11	28	29	40	1	6	0	0	0	0	0	0	0	51	0	7	0	27	0	0	9	0	83	0	2	34	0	0	0	30	4	5	45	0	14	0	0	0	244	51	9	19	0	0	11	12	0	3	0	52	0	26	0	12	0	0	4	10	13	23	0	0	0	0	0	10	31	0	0	0	2	0	0	27	0	0	64	0	0	259	38	16	6	0	58	0	44	13	4	0	0	0	74	31	0	3	18	0	0	0	0	0	0	43	104	0	20	608	0	58	44	15	0	0	0	4	34	38	0	0	0	206
2cba16b32bd6e21bb98e3623b88c9706	10	18	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	46	0	0	0	2	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	59	0	12	81	0	0	0	0	0	0	3	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	4	0	58	0	0	0	11	0	0	0	16	1	0	0	8	0	0	0	0	0	0	25	0	0	0	0	0	4	0	0	0	0	0	18	0	0	0	0	0	0
b5d8c3494de935041b50254a8bb55e42	10	3274	0	0	111	0	0	175	620	0	3141	0	0	0	447	0	0	0	0	0	0	102	42	0	0	0	0	93	0	0	0	0	0	0	0	0	422	0	0	2	0	0	0	602	0	0	0	0	0	0	0	0	0	0	2655	368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197	0	658	0	0	0	0	32	0	0	459	181	638	0	820	1483	0	192	0	0	0	0	0	9	0	0	0	0	0	1108	0	0	0	0	0	8004	0	0	0	182	0	0	0	158	0	0	0	670	0	148	0	0	117	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	249	8	0	0	0	0	0	0	118	0	69	218	0	1318	0	0	0	0	1697	0	3	0	0	928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	720	0	0	727	0	677	0	0	0	0	0	0	323	0	0	1259	2341	0	0	0	0	0	49	0	0	0	0	0	0	4	0	3	0	84	377	346	0	0	0	30	0	0	0	0	0	0
b3be54a9fdb657cc9891e337338fb1a9	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	336
6000b730c9ad1f847fca91b1e132f44e	10	96	0	107	0	0	0	78	610	0	0	0	77	45	0	0	380	0	0	0	68	348	23	36	0	24	255	27	103	0	0	0	0	0	0	0	0	0	0	0	141	0	0	4	0	21	0	0	0	527	0	39	0	0	0	0	0	120	2	84	0	119	0	0	108	154	0	0	0	0	0	0	169	0	0	48	0	25	0	40	0	0	0	0	224	0	0	353	149	149	0	0	12	0	20	0	0	90	24	0	0	168	0	9	136	0	24	0	57	0	209	0	57	0	0	0	5	107	0	0	138	0	0	0	226	261	163	17	0	0	0	0	0	0	0	21	0	30	0	12	0	66	0	0	63	0	8	0	18	0	2	0	0	0	71	0	182	0	112	0	0	0	0	335	50	216	0	0	101	130	0	0	0	181	0	0	0	114	0	0	158	0	0	0	0	0	0	0	0	110	118	0	0	0	19	0	0	331	0	53	476	0	0	113	0	12	0	0	144	0	110	9	209	0	0	72	136	31	0	235	0	111	0	0	0	0	0	179	0	0	155	144	0	131	0	89	0	0	0	37	85	0	14	0	0	56
30149fdc554d620c8a4c37ae0e064f34	10	56	0	2	0	0	0	113	0	0	39	0	56	13	0	0	8	0	0	0	0	13	13	2	0	0	49	7	4	0	0	2	0	0	0	0	26	0	0	33	66	0	0	0	0	8	0	12	0	16	0	12	0	0	20	3	41	24	15	12	0	0	0	0	1	0	0	0	0	0	0	0	122	0	38	0	0	19	0	45	0	61	0	0	0	0	0	128	70	0	0	23	13	0	5	0	0	9	17	0	26	1	6	0	0	0	33	0	5	0	0	0	26	3	0	65	48	100	0	0	3	0	0	19	41	0	7	0	0	13	0	0	0	0	0	20	0	0	0	8	0	7	0	0	4	54	0	0	6	28	0	0	0	0	81	13	46	0	28	0	0	0	2	54	25	0	0	0	35	14	0	0	0	11	0	7	0	21	0	0	28	0	0	39	0	0	0	50	0	22	21	0	0	0	0	0	0	99	0	0	24	0	0	23	2	8	11	0	266	0	0	25	30	0	0	58	18	13	11	24	0	0	0	0	0	0	0	17	21	43	55	121	0	17	34	4	0	0	0	40	28	47	18	0	0	0
fb4aa95f0b665da99928aa7312ad6ab4	9	8	0	0	18	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	6	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	16	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	8	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	18	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	10	0	0	4
04f22193acbad3092fb46a36a2780066	9	55	0	15	0	0	0	36	0	0	15	0	5	0	23	0	0	80	7	0	10	0	0	167	4	48	67	7	4	0	0	3	0	0	0	0	4	0	0	1362	116	0	0	0	0	2	0	139	0	12	0	3	2	0	2	0	109	0	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	4	0	0	0	299	0	85	2	0	0	4	3	55	0	70	4	0	0	0	0	0	0	0	19	0	184	48	35	0	0	0	0	0	7	0	2	0	0	10	2	36	0	0	2	0	0	0	3	22	0	211	0	120	0	0	0	0	0	0	0	369	0	0	0	19	0	0	0	160	90	0	0	436	0	0	0	234	26	0	0	0	20	0	0	0	0	0	0	10	0	0	0	10	0	0	0	124	0	0	0	84	0	0	0	13	82	0	0	0	0	0	0	54	0	0	0	0	4	0	0	0	0	3	0	0	0	0	93	0	30	0	31	0	89	2	11	0	0	22	35	0	124	152	160	6	0	0	0	0	0	0	0	0	0	12	0	230	18	25	0	0	0	0	366	106	5	0	0	0
54d93d102b3f4acc8197ac34ae7595b4	9	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d646728b2f41b20d748a950615173701	9	0	0	13	4	0	0	22	0	0	0	0	0	68	0	0	2	0	0	0	0	1	14	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	17	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	4	0	0	0	0	0	0	61	0	0	39	9	14	0	0	0	0	4	0	0	2	9	0	0	0	0	0	17	0	0	0	6	0	8	0	0	0	0	0	6	0	0	0	2	0	0	0	0	49	3	22	0	0	0	0	0	0	0	3	0	0	0	0	0	9	0	0	2	13	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	24	39	0	0	0	27	0	0	0	0	1	0	0	0	8	0	0	19	0	0	0	0	0	0	9	0	14	33	0	0	0	0	0	0	0	0	20	0	0	0	23	0	0	0	0	0	0	0	0	11	0	0	0	3	0	0	6	4	6	0	0	0	0	0	6	13	0	10	0	0	0	0	0	0	0	0	0	10	8	0	0	0	23
a20da9f163ea8480ab672fa15bddf294	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	2	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	42	0	0	0	0	0	21	0	0	0	0	0	0	0	0	10	0	0	4
dd47307cc5db424dcaf899912af0f05f	9	42	0	8	0	0	0	0	0	0	2	0	0	0	0	0	9	0	0	0	2	27	9	14	2	10	0	0	6	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	53	5	0	0	0	17	0	0	0	0	0	0	0	0	0	0	3	0	4	10	0	20	0	0	0	0	0	0	0	0	0	0	0	9	0	2	0	0	0	0	0	26	6	0	36	14	2	32	6	0	0	0	15	0	78	0	0	4	0	0	71	0	0	0	5	0	0	2	0	4	2	6	0	8	0	0	0	0	0	0	0	16	0	2	0	4	0	0	0	2	0	0	0	0	0	0	0	16	2	0	6	0	4	0	0	0	0	5	9	0	0	0	6	0	0	0	0	30	0	4	0	3	0	0	1	0	2	0	0	0	0	14	0	0	2	0	0	0	3	0	0	0	0	2	0	0	0	13	8	0	4	0	11	0	20	0	54	0	0	5	14	13	1	9	11	0	0	0	0	0	0	0	0	0	2	0	0	5	0	2	0	0	0	14	8	1	5	0	0	95
2e568babebad6d341261d940e0955992	9	8	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	22	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	13	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	4	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	3	4	8	0	0	0	0
40a8616d8b7eed60994a0618630e236f	9	146	0	63	0	0	0	336	0	0	32	0	56	3	0	0	25	0	3	0	10	13	50	0	0	117	0	49	0	0	0	0	0	0	0	0	57	0	0	0	111	0	0	0	0	84	0	0	0	0	0	36	0	0	0	117	14	0	0	9	0	83	0	0	2	0	0	0	0	0	0	0	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	4	8	0	0	0	0	0	0	0	2	42	0	0	0	0	0	12	0	0	0	0	0	26	0	0	0	0	0	74	0	0	0	3	0	0	0	0	45	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	91	85	0	0	0	0	0	0	0	66	78	0	0	0	54	0	0	0	0	0	15	0	0	0	5	0	0	0	0	56	0	0	0	0	0	0	192	2	0	10	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	34	0	0	0	43	0	6	0	0	53	14	0	8	59	3	5	0	0	0	0	0	0	63	0	0	28	0	23	105	6	0	0	0	93	21	18	0	0	0	13
b11205a36b96476de06d4f27cfec38a8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	1	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	73	0	0	0	0	0	575	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	7	7	0	0	0	0
ad6eeaf38363524617443dfec771f9c4	8	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	26	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	37	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	45	0	0	5	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	0	0	0	0	23	0	582	46	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	203	0	0	0	0
c2ba738f2b272dc393d4561ba0b3453b	8	166	0	0	0	0	0	15	197	0	0	0	188	13	76	0	0	113	3	0	0	0	31	0	0	160	0	218	0	0	0	12	0	0	0	0	25	0	0	0	98	0	0	4	0	6	0	8	0	140	0	63	0	0	0	0	5	12	0	43	0	27	0	0	150	0	0	0	0	0	0	0	0	0	194	0	0	0	0	345	0	0	0	0	9	0	0	0	24	11	0	0	0	0	4	0	0	319	311	0	0	47	0	8	29	0	10	0	92	0	865	0	0	4	0	51	30	115	0	0	23	0	0	8	0	227	0	330	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	3	258	0	0	0	0	0	0	98	0	243	0	0	0	13	11	48	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	19	0	189	95	0	0	0	0	0	286	151	0	0	0	0	0	0	131	0	0	90	0	0	101	4	0	203	0	0	0	103	0	55	0	0	718	443	0	0	2	5	0	0	0	0	0	0	7	0	4	367	214	0	45	0	110	0	0	0	17	99	230	0	0	0	45
16175a154eff396228cf609caba1c974	8	0	0	1	0	0	0	8	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	12	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	8	0	0	0	0	0	0	4	35	0	0	0	0
6d3820306039cdecbc7ad3fdcf42f804	8	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
